,time,cityName,"더불어민주당
이재명","국민의힘
윤석열","정의당
심상정","기본소득당
오준호","국가혁명당
허경영","노동당
이백윤","새누리당
옥은호","신자유민주연합
김경재","우리공화당
조원진","진보당
김재연","통일한국당
이경희","한류연합당
김민찬"
2075,2022-03-10T02:56:34.948300+09:00,[대전광역시],432484,466810,25368,546,8505,219,139,235,598,956,257,387
2076,2022-03-10T02:56:34.948300+09:00,[울산광역시],297184,396372,21296,375,9236,308,109,185,685,2181,234,333
2077,2022-03-10T02:56:34.948300+09:00,[세종특별자치시],119793,101142,6818,95,1563,50,22,50,124,175,59,79
2078,2022-03-10T02:56:34.948300+09:00,[경기도],4415046,3981929,205612,3999,62285,1872,1113,2041,6142,8415,1939,3081
2079,2022-03-10T02:56:34.948300+09:00,[강원도],418596,546548,24890,569,11585,317,179,258,840,1255,531,543
2080,2022-03-10T02:56:34.948300+09:00,[충청북도],455225,512624,26586,613,11085,386,212,285,791,1076,695,643
2081,2022-03-10T02:56:34.948300+09:00,[충청남도],590241,670934,31788,744,14153,477,200,314,901,1588,794,863
2082,2022-03-10T02:56:34.948300+09:00,[전라북도],1017521,176346,19330,531,7909,376,138,196,304,888,411,1460
2083,2022-03-10T02:56:34.948300+09:00,[전라남도],1096399,144352,16132,675,8221,473,177,303,296,1915,507,2254
2084,2022-03-10T02:56:34.948300+09:00,[경상북도],417016,1280481,32987,962,17946,538,356,550,2441,1764,1625,1047
2085,2022-03-10T02:56:34.948300+09:00,[경상남도],791846,1240163,52281,1137,28480,745,418,495,2087,3899,1375,1416
2086,2022-03-10T02:56:34.948300+09:00,[제주특별자치도],214110,172425,13483,261,3401,137,64,102,281,575,226,302
2087,2022-03-10T02:56:34.948300+09:00,,16113018,16442398,800629,17760,278106,9021,4948,8426,26572,36522,11743,17029
2088,2022-03-10T02:57:47.886965+09:00,[서울특별시],2933412,3271837,178819,3765,35717,1519,852,1810,4740,5211,1352,1863
